1	0	0
1	1	1

2	0	6
2	7	10

3	0	1
3	3	8
3	9	9
3	10	13

4	0	1
4	3	4
4	6	11
4	12	12
4	13	16

5	0	1
5	2	4
5	5	5
5	6	6
5	7	8
5	9	9
5	10	11

6	0	4
6	6	17
6	18	18
6	19	22
6	24	24
6	25	25
6	27	33

7	0	0
7	1	3
7	5	9
7	10	10
7	11	11
7	12	12
7	13	16
7	17	17
7	18	20
7	21	21

8	0	3
8	4	4
8	5	6
8	7	7
8	8	9
8	10	11
8	13	16
8	17	17
8	18	19
8	20	20
8	21	22
8	23	24

9	0	1
9	2	2
9	3	3
9	4	4
9	5	5
9	6	6
9	7	8

10	0	0
10	2	2

11	0	1
11	3	3

12	0	0
12	1	2
12	4	4

13	0	0
13	1	3
13	4	5
13	6	7
13	9	9

14	0	0
14	1	2
14	3	3
14	4	5
14	7	7

15	0	0
15	1	2
15	3	4
15	6	7

16	0	0
16	1	3
16	4	4
16	5	6
16	7	8
16	10	11

17	0	0
17	1	1
17	2	2
17	3	4
17	5	7
17	8	9
17	10	10
17	11	13
17	14	14
17	15	16
17	18	19

18	0	0
18	2	3
18	4	4
18	5	6
18	7	7
18	8	9
18	11	12

19	0	0
19	1	2
19	4	5

20	0	0
20	1	2
20	3	3
20	4	5
20	6	7
20	8	8
20	9	10
20	12	13

21	0	1
21	2	3
21	5	6

22	0	1
22	2	3
22	5	6

23	0	1
23	3	6
23	7	7
23	8	10
23	11	11
23	15	16

24	0	1
24	2	3
24	4	5
24	6	7
24	9	10

25	0	1
25	2	2
25	3	3
25	4	6
25	7	8
25	9	9
25	10	10
25	11	12
25	13	13
25	14	16
25	18	22
25	23	23
25	24	24
25	25	25
25	26	29
25	30	30
25	31	33
25	34	35
25	36	37
25	38	39
25	41	42

26	0	1
26	2	2
26	3	3
26	4	6
26	7	8
26	9	9
26	10	12
26	14	18
26	19	19
26	20	20
26	21	21
26	22	25
26	26	26
26	27	27
26	28	29
26	30	32
26	33	34
26	35	36
26	37	38
26	39	39
26	40	40
26	41	42
26	43	45
26	46	47
26	48	49

27	4	5
27	7	8

28	0	1
28	2	2
28	3	3
28	4	6
28	7	8
28	9	9
28	10	11
28	12	14
28	15	16
28	17	17
28	18	19
28	20	20
28	21	22
28	24	25

29	0	1
29	2	2
29	3	3
29	4	6
29	7	8
29	9	9
29	10	11
29	12	12
29	13	14
29	15	16
29	17	18
29	19	19
29	20	21
29	22	23
29	25	26

30	0	1
30	2	2
30	3	3
30	4	6
30	7	8
30	9	9
30	10	12
30	13	14
30	15	17
30	18	18
30	19	22
30	23	24
30	26	27

31	0	1
31	2	2
31	3	3
31	4	6
31	7	8
31	9	9
31	10	10
31	11	12
31	13	13
31	14	15
31	16	16
31	17	18
31	19	20
31	21	22
31	24	25

32	0	1
32	2	2
32	3	3
32	4	6
32	7	8
32	9	9
32	10	11
32	12	13
32	14	14
32	15	16
32	17	18
32	20	21

33	0	1
33	2	2
33	3	3
33	4	6
33	7	8
33	9	9
33	10	12
33	13	14
33	15	16
33	17	18
33	19	20
33	21	22
33	26	27

34	0	1
34	2	2
34	3	3
34	4	6
34	7	8
34	9	9
34	10	11
34	12	12
34	13	14
34	15	16
34	18	19

35	0	3
35	5	6

36	0	0
36	1	1
36	3	4
36	5	5
36	6	7
36	8	9
36	11	12

37	0	0
37	1	1
37	3	4
37	5	6
37	7	8
37	9	11
37	13	14

38	0	0
38	1	1
38	2	3
38	4	5
38	6	7
38	8	8
38	9	11
38	12	12
38	13	14
38	15	16
38	17	18
38	19	21
38	23	24

39	0	0
39	1	1
39	3	4
39	5	6
39	7	8
39	9	11
39	13	14

40	0	0
